Latitude (Decimal Degrees),Longitude (Decimal Degrees)
62.18,-75.67
62.18,-75.67
62.18,-75.67
54.8,-66.8
54.81,-66.81
54.8,-66.8
54.8,-66.82
54.8,-66.8
58.67,-69.96
58.67,-69.96
58.67,-69.95
62.18,-75.67
58.71,-65.99
62.2,-75.63
45.99,-66.36
46.73,-65.28
45.6,-64.95
46.71,-67.72
46.75,-67.47
47.1,-65.73
45.88,-64.82
47.8,-64.83
47.8,-64.87
47.62,-65.65
47.62,-65.65
47.63,-65.75
47.63,-65.74
47.63,-65.74
46.53,-67.67
47.9,-65.83
47.9,-65.83
45.92,-64.88
47.75,-65.07
47.2,-66.43
45.62,-66.55
47.8,-66.3
46.65,-67.58
45.5,-67.12
47.48,-65.88
46.52,-64.72
46.43,-64.77
46.43,-64.77
47.2,-65.13
47.23,-65.13
48,-66.67
48,-66.68
47.68,-65.38
45.88,-67.47
46.18,-64.23
47.8,-64.93
46.38,-67.7
47.98,-66.33
47.99,-66.33
47.97,-66.48
47.01,-65.47
47.05,-65.48
47.01,-65.47
46.99,-65.5
47.05,-65.47
46.18,-65.87
46.18,-65.87
46.15,-65.9
45.32,-66.03
45.15,-66.2
45.79,-65.65
46.03,-64.33
48.07,-66.37
45.93,-64.78
46.55,-66.14
46.59,-66.01
45.92,-64.52
46.82,-66.65
46.07,-65.37
47.37,-68.33
47.37,-68.33
47.42,-68.32
47.07,-67.3
45.87,-66.53
45.87,-66.54
45.96,-66.65
45.92,-66.61
45.95,-66.6
45.6,-64.95
45.83,-66.43
45.84,-66.45
45.78,-66.15
47.67,-67.93
46.32,-64.57
47.05,-67.73
47.03,-67.7
44.73,-66.77
44.71,-66.8
47.47,-68.23
45.53,-65.83
46.12,-66.78
46.52,-65.28
46.5,-65.27
46.17,-65.92
45.87,-65.3
45.73,-67
45.67,-67.03
45.73,-67.02
47.75,-64.77
46.03,-65.35
46,-65.32
45.95,-64.68
46.58,-67.6
45.55,-66.53
45.6,-66.57
46.55,-67.17
47.65,-67.35
46,-66.88
45.97,-66.87
45.85,-66.95
46.07,-66.73
46.77,-65
46.79,-65.01
46.78,-65.02
47.83,-64.6
47.8,-64.65
47.28,-66.07
46.12,-64.03
47.07,-66.93
46.57,-67.58
45.95,-66.9
45.73,-67.2
47.82,-65.08
46.18,-67.23
45.58,-67.33
45.78,-66
46.37,-66.57
46.82,-66.12
45.69,-65.17
47.67,-66.52
45.17,-67.3
46.03,-66.03
48.01,-64.49
46.1,-64.79
46.11,-64.68
46.11,-64.68
46.11,-64.68
47.42,-66.93
45.43,-66.82
45.2,-66.33
45.97,-67.23
45.47,-65.9
47.4,-65.78
47,-65.57
47.23,-67.15
47.68,-68.12
45.51,-66.1
45.83,-66.47
46.48,-66.52
45.87,-65.07
45.1,-66.73
45.13,-66.68
45.78,-65.38
45.93,-65.17
47.8,-65.73
46.9,-67.4
46.9,-67.38
45.45,-66.83
47.12,-64.82
47.07,-64.8
45.07,66.47
45.07,-66.45
47.82,-67.75
47.44,-65.6
46.8,-65.8
46.67,-64.87
47.18,-67.2
46.22,-64.38
46.77,-65.45
45.87,-64.82
45.38,-65.98
46.05,-66.72
46.08,-66.73
45.9,-64.38
45.85,-64.38
47.12,-67.75
47.1,-67.72
45.08,-67.08
45.13,-66.83
45.13,-66.82
47.57,-65.05
45.28,-66.08
45.3,-66.1
45.32,-65.89
45.32,-65.89
45.32,-65.98
45.27,-66.07
45.27,-66.13
45.18,-66.17
45.22,-65.95
47.16,-67.83
47.16,-67.84
47.47,-67.47
45.21,-67.25
45.18,-67.27
45.22,-67.25
45.72,-65.7
46.23,-64.53
45.2,-66.13
47.75,-64.72
47.27,-67.25
47.87,-67.93
47.58,-65.9
44.6,-66.9
47.78,-68.33
45.72,-65.53
45.72,-65.52
45.74,-65.53
47.98,-66.82
47.97,-66.77
46.78,-67.68
45.32,-67.22
47.52,-64.92
45.92,-64.8
46,-64.9
46.63,-65.87
46.62,-67.62
47.85,-66.85
47.46,-66.42
45.47,-66.33
45.92,-66
47.82,-68.23
46.33,-66.72
45.67,-65.15
45.67,-65.15
46.17,-67.55
46.15,-67.54
46.15,-67.57
47.35,-68.19
45.28,-66.08
45.22,-66.18
47.16,-67.83
45.92,-65.82
47.37,-68.28
44.65,-66.83
45.32,-66.08
45.9,-66.12
45.65,-62.72
45.85,-64.27
44.75,-65.52
45.63,-61.97
45.62,-61.98
45.62,-61.9
46.23,-61.13
43.83,-65.87
45,-63.88
44.88,-64.22
45.02,-64.12
45.03,-64.87
43.47,-65.47
43.45,-65.47
43.45,-65.47
46.1,-60.75
46.1,-60.75
45.65,-61.43
43.45,-65.47
44.5,-64.08
44.57,-65.63
44.9,-63.72
44.82,-62.33
44.71,-63.63
44.75,-63.66
44.73,-63.67
44.73,-63.67
43.66,-65.26
45.08,-64.73
46.83,-60.62
45.45,-61.48
46.13,-61.33
45.48,-62.42
45.7,-62.65
44.83,-65.3
44.4,-64.55
44.29,-66.35
45.07,-64.62
45.32,-63.2
45.15,-64.45
45.32,-60.97
45.87,-61.9
45.78,-63.08
47.02,-60.45
43.38,-65.62
45.57,-60.9
45.77,-62.68
44.63,-63.63
43.58,-65.78
44.55,-64.25
44.55,-64.32
46.63,-61.05
46.65,-60.95
46.65,-60.95
46.65,-60.95
46.63,-60.95
44.73,-62.88
44.92,-65.17
44.62,-65.57
45.35,-63.42
45.63,-62.03
45.65,-63.1
45.48,-62.02
45.49,-62.01
45.38,-61.97
44.53,-64.57
44.67,-63.57
43.87,-66.1
45.42,-63.42
45.42,-63.47
45.42,-63.45
45.22,-61.18
45.35,-61.5
44.62,-65.75
44.55,-65.78
44.62,-65.77
44.68,-65.78
43.73,-65.2
45.38,-62.17
45.8,-63.43
44.98,-62.18
45.52,-61.25
44.97,-63.52
44.63,-64.67
45.92,-60.65
44.95,-64
45.33,-63.17
46.37,-60.97
45.12,-64.78
46.12,-61.37
46.55,-61.05
45.42,-63.62
44.98,-64.92
44.73,-64.46
44.65,-63.6
44.65,-63.57
44.65,-63.58
44.63,-63.58
44.66,-63.58
44.88,-63.51
44.88,-63.5
44.88,-63.51
44.59,-63.55
44.66,-63.61
45.2,-64.62
44.73,-63.77
44.42,-65.05
45.35,-60.98
44.78,-63.07
45.05,-64.42
45,-64.38
45.5,-62.72
44.63,-64.08
46.37,-60.53
46.65,-60.4
46.66,-60.41
46.2,-61.3
46.23,-61.3
45.58,-63.83
45.7,-63.18
44.43,-65.2
44.4,-65.2
44.08,-65.77
44.08,-65.78
45.07,-64.48
45.07,-64.48
46.18,-61.2
44.73,-62.95
44.72,-63.48
44.22,-65.23
44.87,-65.17
44.37,-64.3
45.05,-62.5
44.05,-64.72
44.07,-64.67
44.13,-64.93
44.08,-64.77
45.73,-60.62
45.73,-60.6
45.43,-62.72
45.9,-60
45.92,-59.97
45.6,-60.75
44.92,-63.23
44.77,-63.67
44.76,-63.66
44.77,-63.75
44.36,-64.3
45.66,-62.8
46.07,-61.38
45.77,-62.83
44.47,-64.38
45.32,-63.5
45.78,-63.28
44.98,-62.48
44.98,-62.48
46.37,-61.08
46.33,-61.1
46.43,-61.1
44.94,-64.17
44.93,-64.16
45.75,-62.05
44.1,-66.18
44.6,-63.53
44.18,-66.18
44.27,-66.13
45.77,-63.57
43.85,-65.52
45.07,-63.1
44.95,-65.07
45.02,-63.45
45.03,-63.4
44.18,-64.67
47.28,-63.82
44.9,-63.83
45.77,-64.25
45.76,-64.24
46.82,-60.32
44.55,-64.7
45.62,-62.62
44.42,-65.18
45.28,-63.73
45.32,-63.65
45.3,-63.65
46.33,-60.97
46.35,-61
46.37,-60.98
45.02,-64.97
46.82,-60.67
46.2,-60.27
44.61,-63.42
45.23,-63.06
45.23,-63.05
43.83,-66.15
45.73,-63.87
44.83,-65.23
45.4,-64.33
45.41,-64.35
44.3,-64.38
45.7,-62.68
45.68,-62.7
45.67,-62.78
45.58,-61.38
46.82,-60.77
44.77,-63.83
46.15,-60.23
46.32,-60.33
45.58,-61.33
44.33,-66.12
44.92,-62.38
45.63,-61.4
45.65,-61.38
45.62,-61.37
45.66,-61.37
45.98,-61.53
46.13,-59.87
46.13,-59.9
46.12,-59.97
45.84,-63.66
45.05,-63.78
45.8,-61.22
45.6,-64.35
45.72,-63
45.75,-63.12
43.78,-65.35
44.93,-62.5
43.93,-60.01
43.93,-60
43.97,-59.77
43.95,-59.96
43.93,-60.02
43.95,-60.01
44.7,-63.9
47.2,-60.15
47.23,-60.14
44.93,-64.03
45.53,-62.95
44.43,-63.57
44.47,-63.57
44.27,-66.12
45.78,-62.97
45.02,-64.63
44.63,-63.5
44.64,-63.51
44.63,-63.51
44.63,-63.52
44.92,-62.48
45.13,-64.5
43.72,-65.25
43.7,-65.32
46.02,-60.67
45.07,-64.53
46.17,-61.38
45.02,-64.68
43.45,-65.6
45.62,-61.9
44.67,-64.85
45.62,-64.08
45.62,-64.07
44.58,-63.65
44.6,-63.6
45.57,-62.65
45.57,-62.65
45.13,-63.33
45.18,-62
45.14,-61.98
45.7,-61.32
45.12,-64.18
46.17,-60.16
46.15,-60.2
46.17,-60.05
46.16,-60.05
46.16,-60.04
46.16,-60.05
45.68,-63.23
45.75,-63.37
44.67,-63.75
45.61,-61.68
45.28,-62.67
45.61,-62.62
45.35,-63.3
45.37,-63.27
45.37,-63.27
45.37,-63.3
43.88,-65.98
45.15,-62.93
45.22,-63
45.22,-63.43
45.05,-64.65
45.7,-63.55
45.61,-63.56
45.61,-63.55
45.62,-63.57
45.68,-63.07
43.99,-64.66
45.63,-63.37
44.68,-63.52
44.25,-66.37
44.4,-65.95
45.22,-61.18
45.05,-64.38
45,-64.1
44.97,-64.2
44.98,-64.17
44.98,-64.1
44.93,-64.17
45.1,-64.37
46.53,-60.45
43.83,-66.03
43.83,-66.09
43.83,-66.09
43.83,-66.09
43.83,-66.09
43.93,-66.12
45.72,-60.23
46.27,-63.58
46.85,-64.02
46.81,-64.06
46.07,-62.6
46.07,-62.6
46.17,-63.35
46.35,-62.68
46.25,-63.7
46.42,-63.33
46.23,-63.17
46.29,-63.13
46.29,-63.12
46.25,-63.13
46.25,-63.13
46.25,-63.13
46.23,-63.73
46.43,-62.17
46.46,-61.99
46.62,-63.92
46.25,-63.33
46.25,-63.33
46.18,-62.58
46.42,-63.8
46.35,-63.33
46.83,-64.05
46.39,-62.1
46.2,-62.67
46.47,-62.47
46.41,-62.08
46.43,-62.72
46.41,-63.35
46.43,-63.42
46.5,-63.55
46.49,-63.56
46.13,-62.83
47.06,-64
46.7,-64.26
46.32,-63.5
46.43,-63.93
46.45,-62.58
47.03,-64
46.37,-62.22
46.03,-62.88
46.42,-63.08
46.44,-63.84
46.4,-63.78
46.39,-63.6
46.44,-63.83
46.95,-64.07
46.58,-63.93
46.55,-63.97
46.16,-62.88
46.47,-64.05
46.22,-63.49
46.3,-63.58
46.34,-63.17
47.3,-54
47.3,-54
47.29,-53.99
47.75,-54
47.42,-53.23
48.98,-56.05
48.97,-56.07
48.97,-56.05
49.98,-56.18
49.45,-56.43
47.88,-55.83
47.98,-55.8
47.98,-55.8
47.98,-55.82
47.97,-55.85
48.9,-54.42
49.02,-55.5
49.02,-55.47
49.05,-55.42
48.57,-58.37
47.43,-54.84
48.67,-53.11
48.67,-53.11
49.15,-55.35
46.88,-53.97
48.03,-53.12
48.82,-56.87
48.82,-56.85
48.85,-56.83
48.85,-56.47
47.82,-53.9
47.62,-57.62
47.62,-57.62
47.62,-57.62
47,-55.17
48.17,-57.33
47.1,-52.93
51.63,-55.9
47.58,-53.32
46.66,-53.08
48.47,-59.27
46.87,-52.95
47.73,-53.23
49.4,-54.27
52.95,-66.9
48.23,-58.82
50.08,-56.92
47.62,-59.15
48.38,-53.67
48.15,-53.97
48.36,-53.96
47.2,-52.95
47.22,-53.55
47.22,-53.5
47.23,-53.52
47.8,-54
49.27,-54.88
49.35,-54.87
48.17,-55.48
49.32,-57.4
49.32,-57.39
48.93,-57.92
48.95,-57.95
48.95,-57.95
49.91,-57.79
50.24,-57.58
50.24,-57.58
50.23,-57.58
49.17,-57.43
49.22,-57.4
49.21,-57.39
50.02,-56.77
49.12,-58.42
48.88,-53.97
47.83,-59.18
47.83,-59.2
47.27,-53.92
48.3,-56.42
50.72,-56.11
48.77,-56.6
51.02,-57.1
51.3,-56.73
51.33,-56.68
51.3,-56.75
49.72,-54.3
49.72,-54.28
49.72,-54.27
47.07,-55.82
48.7,-58.23
48.75,-54.23
48.78,-54.21
48.95,-54.58
48.94,-54.57
48.95,-54.57
48.95,-54.58
49.27,-54.48
47.23,-55.36
47.82,-53.87
48.98,-54.85
49,-54.87
47.95,-53.97
47.1,-55.75
47.85,-59.25
47.1,-55.77
48.93,-55.67
49.08,-57.2
49.08,-57.18
47.58,-57.1
49.2,-56.15
49.55,-56.87
49.53,-56.87
47.47,-55.83
50.37,-56.52
47.72,-53.15
47.68,-53.2
50.6,-57.18
47.87,-53.38
47.75,-56.93
48.28,-58.55
49.05,-57.13
47.38,-53.13
47.38,-53.12
47.45,-53.1
47.38,-53.13
47.73,-58.08
49.17,-57.12
49.04,-53.88
47.58,-58.97
49.87,-56.82
49.87,-56.78
48.23,-58.83
47.5,-53.02
48.58,-56.65
46.87,-55.13
49.92,-55.67
48.35,-53.9
48.17,-58.87
48.4,-53.38
47.62,-52.66
47.42,-53.82
48.35,-58.3
47.32,-53.55
47.17,-55.15
49.68,-56.08
49,-56.35
48.82,-56.54
47.25,-52.85
49.45,-53.98
48.03,-53.22
47.63,-52.83
47.13,-53.67
47.47,-52.72
48.55,-58.92
47.28,-52.82
47.23,-54.02
47.4,-53.6
51.07,-56.88
49.33,-55.4
50.7,-57.42
47.68,-55.43
47.7,-55.58
47.57,-59.15
47.57,-59.17
47.57,-59.15
47.53,-52.83
47.53,-52.85
47.62,-54.43
47.62,-59.15
48.35,-54.17
50.65,-57.2
47.65,-52.82
47.62,-52.83
48.5,-53.08
49.75,-56.65
48.97,-55.53
48.95,-55.75
47.3,-55.01
49.07,-55.3
49.5,-55.82
49.57,-57.88
49.57,-57.88
50.87,-56.12
49.85,-55.67
47.37,-55.79
47.87,-55.85
47.77,-59.33
51.39,-56.07
51.38,-56.1
51.37,-55.58
51.37,-55.6
51.4,-56.08
51.38,-56.1
48.87,-53.67
46.92,-54.18
46.92,-54.17
48.42,-58.5
48.43,-58.47
47.57,-52.7
47.58,-52.73
47.62,-52.75
47.62,-52.74
47.57,-52.8
47.52,-52.78
47.51,-52.78
47.52,-52.78
46.92,-55.38
46.92,-55.38
46.63,-53.58
46.77,-53.62
46.92,-55.38
47.27,-53.33
47.27,-53.28
47.26,-53.29
47.09,-55.2
48.67,-58.45
47.45,-53.07
48.05,-53.1
47.57,-52.68
49.87,-55.72
49.77,-56.88
47.95,-58.97
49.02,-57.62
49.5,-56.08
49.45,-56.17
49.27,-55.1
48.58,-57.23
48.53,-58.55
48.54,-58.55
48.57,-58.43
47.87,-53.93
48.56,-58.57
47.89,-54.21
48.5,-54.22
48.56,-53.97
48.55,-53.98
48.45,-54.02
47.67,-54.72
47.62,-53.73
49.88,-55.63
47.78,-59.23
47.53,-52.92
47.22,-52.85
46.73,-53.17
46.77,-53.37
48.42,-57.07
47.45,-53.07
49.68,-54.82
49.68,-54.8
48.18,-56.17
47.77,-53.22
46.95,-55.38
51.18,-56.77
49.6,-56
47.42,-53.54
47.32,-53.55
49.4,-57.62
47.17,-55.3
47.14,-55.33
47.14,-55.33
49.03,-55.55
49.5,-57.92
47.71,-59.31
47.71,-59.31
48.17,-52.94
48.65,-58.98
49.11,-53.58
51.38,-56.1
46.92,-53.57
51.39,-56.09
47.13,-54.07
51.18,-56.02
47.33,-54.59
50.88,-56.12
46.71,-53.49
49.07,-58.12
47.52,-52.98
52.65,-56.87
52.53,-66.23
52.28,-55.58
52.25,-55.6
52.32,-55.83
51.88,-55.38
55.74,-60.43
54.77,-58.45
59.99,-64.17
57.14,-61.48
53.71,-57.04
53.68,-57.04
53.68,-57.04
53.56,-64.09
53.56,-64.11
53.55,-64.1
53.87,-66.42
51.47,-56.97
53.32,-60.42
53,-61.5
58.22,-62.58
55.45,-60.22
52.23,-61.32
55.08,-59.19
55.08,-59.19
55.08,-59.18
52.3,-55.85
52.3,-55.83
52.3,-55.85
54.47,-66.62
52.27,-65.68
52.93,-66.23
56.55,-61.68
56.55,-61.68
56.55,-61.68
56.55,-61.68
53.53,-60.15
53.52,-60.15
57.47,-61.83
51.47,-56.85
55.08,-59.19
52.53,-56.3
51.73,-56.43
54.18,-58.43
52.98,-66.23
53.03,-66.23
58.33,-62.59
58.48,-62.65
58.47,-62.65
53.83,-65.5
54.72,-58.36
53.5,-64.52
53.63,-64.48
52.93,-66.87
52.92,-66.86
52.92,-66.86
51.6,-56.7
51.58,-56.72
53.53,-63.97
55.08,-59.17
52.3,-55.83
